game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2012020489,30,home,LOSS,OT,Mike Yeo,2,9,10,14,4,0,57.1,10,4
2012020239,1,away,WIN,REG,Peter DeBoer,3,9,9,10,6,1,41.5,2,3
2012020239,15,home,LOSS,REG,Adam Oates,2,4,30,24,4,2,58.5,10,6
2012020587,7,away,LOSS,REG,Ron Rolston,1,7,22,2,3,0,43.6,13,3
2012020587,52,home,WIN,REG,Claude Noel,2,7,39,6,1,0,56.4,9,8
2012020651,23,away,LOSS,REG,Alain Vigneault,1,9,30,24,2,0,54.8,13,7
2012020651,25,home,WIN,REG,Glen Gulutzan,3,7,25,18,5,1,45.2,10,10
2012020379,23,away,TIE,SO,Alain Vigneault,1,9,27,4,2,0,45.1,3,5
2012020379,29,home,TIE,SO,Todd Richards,1,6,29,4,2,0,54.9,3,8
2013020727,8,away,TIE,REG,Michel Therrien,3,8,32,6,3,1,49.2,9,5
2013020727,10,home,TIE,REG,Randy Carlyle,3,7,48,8,2,1,50.8,14,7
2013020010,18,away,TIE,REG,Barry Trotz,2,7,13,20,4,0,50.9,0,6
2013020010,19,home,TIE,REG,Ken Hitchcock,2,7,19,10,4,2,49.1,2,5
2013020920,29,away,WIN,REG,Todd Richards,2,8,35,4,1,0,59.3,8,4
2013020920,10,home,LOSS,REG,Randy Carlyle,1,7,42,2,2,0,40.7,14,11
2012020065,7,away,LOSS,REG,Lindy Ruff,2,6,20,6,2,0,37.7,9,6
2012020065,15,home,WIN,REG,Adam Oates,3,7,18,4,3,1,62.3,12,9
2012020003,16,away,WIN,REG,Joel Quenneville,3,5,22,10,5,1,49.2,7,1
2012020003,26,home,LOSS,REG,Darryl Sutter,2,5,39,10,5,0,50.8,14,7
2013020444,1,away,LOSS,OT,Peter DeBoer,2,6,26,8,2,1,46.3,3,5
2013020444,3,home,WIN,OT,Alain Vigneault,3,6,33,6,4,1,53.7,8,6
2013021105,18,away,LOSS,REG,Barry Trotz,3,7,36,2,1,0,51.6,14,6
2013021105,25,home,WIN,REG,Lindy Ruff,5,7,14,2,1,1,48.4,17,13
2012020364,20,away,LOSS,REG,Bob Hartley,2,4,38,17,4,1,52.9,6,5
2012020364,26,home,WIN,REG,Darryl Sutter,4,6,29,13,1,1,47.1,12,6
2012020018,22,away,TIE,SO,Ralph Krueger,2,8,15,15,4,1,56.1,2,8
2012020018,23,home,TIE,SO,Alain Vigneault,2,7,25,13,5,0,43.9,5,9
2013020357,52,away,WIN,REG,Claude Noel,3,5,4,4,2,0,58,1,4
2013020357,1,home,LOSS,REG,Peter DeBoer,1,6,9,4,2,0,42,5,5
2013020532,22,away,TIE,REG,Dallas Eakins,2,7,22,17,1,0,50.7,1,11
2013020532,21,home,TIE,REG,Patrick Roy,2,9,23,2,2,1,49.3,5,14
2013021017,21,away,WIN,REG,Patrick Roy,3,5,22,4,1,1,49.2,11,7
2013021017,9,home,LOSS,REG,Paul MacLean,1,9,26,2,2,0,50.8,4,11
2012020439,30,away,TIE,REG,Mike Yeo,2,4,15,12,3,2,54.1,7,3
2012020439,17,home,TIE,REG,Mike Babcock,2,9,18,8,5,1,45.9,6,11
2013021128,30,away,WIN,REG,Mike Yeo,3,5,28,6,1,1,53.8,8,5
2013021128,26,home,LOSS,REG,Darryl Sutter,2,5,31,4,2,0,46.2,10,4
2012020681,8,away,LOSS,REG,Michel Therrien,2,5,15,8,4,1,59.3,4,6
2012020681,1,home,WIN,REG,Peter DeBoer,3,6,19,8,4,2,40.7,6,5
2013021079,19,away,TIE,REG,Ken Hitchcock,3,12,31,11,3,1,58.7,7,6
2013021079,10,home,TIE,REG,Randy Carlyle,3,6,36,11,3,1,41.3,13,7
2013020956,6,away,TIE,SO,Claude Julien,3,8,22,7,3,0,44.1,3,5
2013020956,14,home,TIE,SO,Jon Cooper,3,5,28,11,1,0,55.9,12,10
2013020549,19,away,WIN,REG,Ken Hitchcock,4,8,18,12,5,1,47.4,7,9
2013020549,22,home,LOSS,REG,Dallas Eakins,0,5,21,14,4,0,52.6,19,11
2012020204,29,away,LOSS,REG,Todd Richards,1,3,31,10,4,0,51.1,9,2
2012020204,26,home,WIN,REG,Darryl Sutter,2,5,23,8,5,1,48.9,14,6
2013020408,4,away,LOSS,REG,Craig Berube,0,5,20,9,2,0,62.5,2,4
2013020408,30,home,WIN,REG,Mike Yeo,2,5,16,9,2,0,37.5,10,8
2013020445,24,away,WIN,REG,Bruce Boudreau,3,5,14,12,2,1,44.8,0,7
2013020445,19,home,LOSS,REG,Ken Hitchcock,2,7,21,6,5,0,55.2,4,7
2013020723,3,away,WIN,REG,Alain Vigneault,2,7,26,6,4,1,50.8,8,5
2013020723,9,home,LOSS,REG,Paul MacLean,1,7,26,10,2,0,49.2,14,10
2012020381,14,away,WIN,REG,Guy Boucher,3,3,40,8,2,1,48.6,4,3
2012020381,13,home,LOSS,REG,Kevin Dineen,2,9,20,4,4,0,51.4,5,7
2013020628,1,away,LOSS,REG,Peter DeBoer,1,5,15,15,4,1,53.6,5,2
2013020628,7,home,WIN,REG,Ted Nolan,2,5,34,13,5,2,46.4,6,10
2013020692,20,away,WIN,REG,Bob Hartley,2,7,25,4,3,1,45.1,10,16
2013020692,12,home,LOSS,REG,Kirk Muller,0,5,25,8,1,0,54.9,21,13
2013020418,26,away,TIE,SO,Darryl Sutter,2,12,28,14,5,0,50.7,7,3
2013020418,24,home,TIE,SO,Bruce Boudreau,2,7,33,12,6,1,49.3,6,8
2013020299,16,away,LOSS,REG,Joel Quenneville,2,10,12,15,4,0,35.8,8,9
2013020299,18,home,WIN,REG,Barry Trotz,5,7,20,13,5,2,64.2,10,9
2013020280,27,away,TIE,SO,Dave Tippett,2,7,39,8,3,1,45.7,6,7
2013020280,16,home,TIE,SO,Joel Quenneville,2,13,22,8,3,1,54.3,9,10
2012020212,5,away,LOSS,REG,Dan Bylsma,2,8,18,15,4,1,50,11,4
2012020212,7,home,WIN,REG,Lindy Ruff,3,8,29,25,4,1,50,12,8
2012020590,26,away,LOSS,REG,Darryl Sutter,1,7,30,8,5,1,49.2,6,7
2012020590,25,home,WIN,REG,Glen Gulutzan,3,7,34,12,4,0,50.8,12,11
2013021049,15,away,TIE,SO,Adam Oates,1,5,22,11,3,0,46.8,11,4
2013021049,26,home,TIE,SO,Darryl Sutter,1,7,50,11,3,0,53.2,12,3
2013020403,23,away,WIN,REG,John Tortorella,3,7,26,19,3,1,48.6,8,5
2013020403,12,home,LOSS,REG,Kirk Muller,2,7,35,13,6,0,51.4,12,3
2013020197,21,away,WIN,OT,Patrick Roy,3,7,28,9,4,0,58.5,8,4
2013020197,25,home,LOSS,OT,Lindy Ruff,2,7,21,13,2,0,41.5,9,9
2013020918,19,away,TIE,REG,Ken Hitchcock,2,7,36,6,3,1,47.6,3,4
2013020918,27,home,TIE,REG,Dave Tippett,2,6,28,6,3,0,52.4,1,3
2012020182,15,away,WIN,OT,Adam Oates,4,7,31,12,3,2,64.7,1,5
2012020182,13,home,LOSS,OT,Kevin Dineen,3,8,24,8,5,0,35.3,3,6
2013020410,28,away,TIE,REG,Todd McLellan,2,10,19,11,4,1,47.8,7,9
2013020410,10,home,TIE,REG,Randy Carlyle,2,7,56,13,3,2,52.2,17,3
2012020050,2,away,TIE,REG,Jack Capuano,2,6,27,13,3,0,39,8,8
2012020050,6,home,TIE,REG,Claude Julien,2,6,35,23,3,0,61,8,9
2013020557,5,away,LOSS,REG,Dan Bylsma,0,6,25,8,7,0,50.9,18,12
2013020557,9,home,WIN,REG,Paul MacLean,3,7,25,16,3,1,49.1,6,8
2013020773,18,away,TIE,SO,Barry Trotz,2,6,16,10,2,0,50,7,9
2013020773,20,home,TIE,SO,Bob Hartley,2,7,20,4,5,3,50,11,5
2012020546,14,away,WIN,REG,Jon Cooper,3,7,22,6,1,0,57.4,1,14
2012020546,12,home,LOSS,REG,Kirk Muller,0,11,24,2,3,0,42.6,6,10
2012020552,30,away,LOSS,REG,Mike Yeo,0,5,32,4,1,0,52.1,9,4
2012020552,26,home,WIN,REG,Darryl Sutter,3,3,31,2,2,0,47.9,8,3
2013020434,30,away,LOSS,REG,Mike Yeo,0,5,17,10,4,0,44.7,0,4
2013020434,29,home,WIN,REG,Todd Richards,2,10,25,10,3,1,55.3,4,1
2013021096,2,away,TIE,SO,Jack Capuano,2,6,23,6,3,0,43.3,5,8
2013021096,14,home,TIE,SO,Jon Cooper,2,7,21,6,3,0,56.7,14,4
2012020009,17,away,LOSS,REG,Mike Babcock,0,3,12,30,4,0,53.6,0,2
2012020009,19,home,WIN,REG,Ken Hitchcock,4,9,25,18,5,4,46.4,7,5
2013020760,19,away,WIN,REG,Ken Hitchcock,2,6,24,8,2,1,51.7,7,5
2013020760,3,home,LOSS,REG,Alain Vigneault,1,8,21,6,3,0,48.3,14,10
2013020252,16,away,WIN,REG,Joel Quenneville,3,7,15,12,1,1,50,4,6
2013020252,25,home,LOSS,REG,Lindy Ruff,2,8,22,4,6,0,50,17,7
2013021027,30,away,WIN,REG,Mike Yeo,4,5,10,6,3,1,56.7,6,9
2013021027,2,home,LOSS,REG,Jack Capuano,0,9,18,6,3,0,43.3,14,7
2013020250,2,away,LOSS,REG,Jack Capuano,2,6,20,10,1,0,41.3,0,1
2013020250,29,home,WIN,REG,Todd Richards,3,7,30,4,4,2,58.7,2,3
2012020521,15,away,LOSS,OT,Adam Oates,2,7,16,15,7,2,56.1,8,4
2012020521,4,home,WIN,OT,Peter Laviolette,3,8,24,31,4,1,43.9,11,8
2013020874,9,away,LOSS,REG,Paul MacLean,2,7,22,13,3,1,46.6,13,7
2013020874,6,home,WIN,REG,Claude Julien,5,10,19,11,4,1,53.4,8,11
2012020417,28,away,LOSS,REG,Todd McLellan,2,5,36,7,2,1,52.7,10,6
2012020417,26,home,WIN,REG,Darryl Sutter,3,6,46,9,1,0,47.3,9,4
2012020708,8,away,WIN,REG,Michel Therrien,2,7,39,16,6,0,53.1,10,1
2012020708,10,home,LOSS,REG,Randy Carlyle,1,4,45,44,7,1,46.9,18,7
2012020396,3,away,LOSS,REG,John Tortorella,1,7,33,9,1,0,58.9,6,2
2012020396,52,home,WIN,REG,Claude Noel,3,8,46,7,2,1,41.1,11,7
2012020717,17,away,WIN,REG,Mike Babcock,3,9,14,8,4,0,50.9,6,2
2012020717,25,home,LOSS,REG,Glen Gulutzan,0,4,30,12,3,0,49.1,13,6
2013020859,52,away,TIE,REG,Paul Maurice,2,9,50,8,1,0,42.1,13,7
2013020859,15,home,TIE,REG,Adam Oates,2,7,26,2,4,0,57.9,10,10
2013020707,7,away,TIE,SO,Ted Nolan,3,7,45,6,2,1,49.3,23,6
2013020707,10,home,TIE,SO,Randy Carlyle,3,9,37,6,2,0,50.7,15,11
2012020108,1,away,LOSS,REG,Peter DeBoer,1,4,17,6,2,0,38.2,5,5
2012020108,5,home,WIN,REG,Dan Bylsma,3,7,23,4,3,0,61.8,8,2
2013020987,16,away,LOSS,REG,Joel Quenneville,2,9,21,13,3,0,57.4,2,6
2013020987,21,home,WIN,REG,Patrick Roy,3,7,30,11,4,1,42.6,6,14
2013020196,8,away,WIN,REG,Michel Therrien,3,7,16,2,2,1,49.2,4,4
2013020196,30,home,LOSS,REG,Mike Yeo,2,6,11,4,1,0,50.8,6,3
2012020598,9,away,WIN,REG,Paul MacLean,3,8,24,4,6,1,48.3,1,6
2012020598,4,home,LOSS,REG,Peter Laviolette,1,6,26,22,2,0,51.7,8,7
2013020661,25,away,LOSS,REG,Lindy Ruff,0,6,15,4,3,0,50,3,5
2013020661,1,home,WIN,REG,Peter DeBoer,1,8,8,6,2,0,50,2,5
2013020868,3,away,TIE,SO,Alain Vigneault,3,10,22,14,5,2,50,2,4
2013020868,5,home,TIE,SO,Dan Bylsma,3,7,31,16,4,2,50,9,3
2013020203,4,away,WIN,REG,Craig Berube,1,5,12,10,5,0,60.7,0,5
2013020203,1,home,LOSS,REG,Peter DeBoer,0,3,14,10,5,0,39.3,5,3
2013020983,22,away,TIE,SO,Dallas Eakins,3,6,9,8,3,0,38.2,4,6
2013020983,30,home,TIE,SO,Mike Yeo,3,7,14,6,4,1,61.8,8,4
2013020955,4,away,WIN,OT,Craig Berube,3,7,38,11,2,0,47.7,13,4
2013020955,10,home,LOSS,OT,Randy Carlyle,2,9,32,9,3,0,52.3,11,15
2013020985,6,away,WIN,REG,Claude Julien,2,8,29,13,2,0,38.5,9,3
2013020985,8,home,LOSS,REG,Michel Therrien,1,9,26,11,3,0,61.5,10,8
2012020298,17,away,TIE,SO,Mike Babcock,1,8,20,2,2,0,46.4,11,10
2012020298,28,home,TIE,SO,Todd McLellan,1,6,23,4,1,0,53.6,19,19
2012020495,3,away,LOSS,REG,John Tortorella,0,6,20,4,4,0,41.4,5,5
2012020495,9,home,WIN,REG,Paul MacLean,3,7,32,8,2,1,58.6,10,9
2012030211,9,away,LOSS,REG,Paul MacLean,1,9,26,36,5,0,54.4,4,3
2012030211,5,home,WIN,REG,Dan Bylsma,2,7,40,18,4,2,45.6,4,4
2012030212,9,away,WIN,REG,Paul MacLean,3,5,41,14,2,1,53,3,3
2012030212,5,home,LOSS,REG,Dan Bylsma,2,10,21,6,6,1,47,7,9
2012030213,5,away,LOSS,OT,Dan Bylsma,1,12,36,8,6,0,48.5,7,17
2012030213,9,home,WIN,OT,Paul MacLean,2,12,47,14,3,0,51.5,20,6
2012030214,5,away,WIN,REG,Dan Bylsma,5,10,26,8,5,2,47.7,7,2
2012030214,9,home,LOSS,REG,Paul MacLean,3,8,39,10,4,1,52.3,9,6
2012030215,9,away,LOSS,REG,Paul MacLean,2,7,18,12,5,0,42,4,2
2012030215,5,home,WIN,REG,Dan Bylsma,4,8,17,14,4,1,58,4,4
2012030141,10,away,LOSS,REG,Randy Carlyle,1,5,37,39,3,1,53.7,9,3
2012030141,6,home,WIN,REG,Claude Julien,2,10,30,13,5,1,46.3,9,6
2012030142,10,away,TIE,REG,Randy Carlyle,2,8,44,7,4,1,35.5,11,4
2012030142,6,home,TIE,REG,Claude Julien,2,10,35,13,1,0,64.5,4,4
2012030143,6,away,WIN,REG,Claude Julien,3,9,51,14,3,0,60,20,5
2012030143,10,home,LOSS,REG,Randy Carlyle,2,11,48,10,5,2,40,24,10
2012030144,6,away,LOSS,OT,Claude Julien,2,11,49,8,5,2,54.7,24,7
2012030144,10,home,WIN,OT,Randy Carlyle,3,12,71,10,4,0,45.3,33,9
2012030145,10,away,WIN,REG,Randy Carlyle,2,8,46,6,1,0,44.3,6,8
2012030145,6,home,LOSS,REG,Claude Julien,1,11,39,4,2,0,55.7,9,6
2012030146,6,away,LOSS,REG,Claude Julien,1,7,50,2,2,0,66.7,18,5
2012030146,10,home,WIN,REG,Randy Carlyle,2,6,58,4,1,0,33.3,17,17
2012030147,10,away,LOSS,OT,Randy Carlyle,2,7,47,8,3,1,29.5,13,10
2012030147,6,home,WIN,OT,Claude Julien,3,8,46,10,2,0,70.5,10,6
2012030241,28,away,LOSS,REG,Todd McLellan,0,8,37,2,3,0,51.6,11,5
2012030241,26,home,WIN,REG,Darryl Sutter,2,5,39,6,1,0,48.4,11,6
2012030242,28,away,WIN,REG,Todd McLellan,3,7,31,12,4,0,67.7,10,2
2012030242,26,home,LOSS,REG,Darryl Sutter,2,7,38,8,6,3,32.3,5,2
2012030243,26,away,LOSS,OT,Darryl Sutter,1,6,34,22,2,0,47.8,8,2
2012030243,28,home,WIN,OT,Todd McLellan,2,10,41,6,5,2,52.2,22,9
2012030244,26,away,LOSS,REG,Darryl Sutter,1,5,53,8,3,1,43.3,7,1
2012030244,28,home,WIN,REG,Todd McLellan,2,5,36,6,4,1,56.7,14,12
2012030245,28,away,LOSS,REG,Todd McLellan,0,6,24,6,3,0,48.6,9,2
2012030245,26,home,WIN,REG,Darryl Sutter,3,7,51,6,3,0,51.4,7,4
2012030246,26,away,LOSS,REG,Darryl Sutter,1,6,41,10,2,0,41.5,6,3
2012030246,28,home,WIN,REG,Todd McLellan,2,6,22,4,5,1,58.5,14,8
2012030247,28,away,LOSS,REG,Todd McLellan,1,6,30,8,2,0,54.5,15,5
2012030247,26,home,WIN,REG,Darryl Sutter,2,4,39,6,3,1,45.5,18,6
2012030411,6,away,WIN,OT,Claude Julien,3,13,59,6,3,1,50.9,5,16
2012030411,16,home,LOSS,OT,Joel Quenneville,2,15,61,6,3,0,49.1,18,24
2012030412,6,away,WIN,OT,Claude Julien,2,7,50,6,2,0,54.2,8,4
2012030412,16,home,LOSS,OT,Joel Quenneville,1,8,34,4,3,0,45.8,16,17
2012030413,16,away,LOSS,REG,Joel Quenneville,0,7,25,15,5,0,28.6,6,2
2012030413,6,home,WIN,REG,Claude Julien,2,8,31,17,4,1,71.4,8,6
2012030414,16,away,WIN,OT,Joel Quenneville,4,11,34,12,4,1,49.4,6,4
2012030414,6,home,LOSS,OT,Claude Julien,3,8,44,10,5,2,50.6,9,8
2012030415,6,away,LOSS,REG,Claude Julien,1,6,53,8,0,0,42.1,9,9
2012030415,16,home,WIN,REG,Joel Quenneville,3,8,22,4,2,0,57.9,9,21
2012030416,16,away,WIN,REG,Joel Quenneville,3,7,27,8,2,0,43.8,6,7
2012030416,6,home,LOSS,REG,Claude Julien,2,6,37,4,4,0,56.2,7,3
2012030171,28,away,WIN,REG,Todd McLellan,3,7,26,6,4,1,57.1,2,4
2012030171,23,home,LOSS,REG,Alain Vigneault,1,7,40,10,2,0,42.9,8,3
2012030172,28,away,WIN,OT,Todd McLellan,3,8,27,6,5,0,47.9,5,9
2012030172,23,home,LOSS,OT,Alain Vigneault,2,7,45,10,3,1,52.1,7,10
2012030173,23,away,LOSS,REG,Alain Vigneault,2,7,41,22,2,0,42.3,16,8
2012030173,28,home,WIN,REG,Todd McLellan,3,9,33,8,8,3,57.7,14,13
2012030174,23,away,WIN,OT,Alain Vigneault,3,8,20,24,3,1,38.4,10,9
2012030174,28,home,LOSS,OT,Todd McLellan,2,11,21,6,7,3,61.6,21,16
2013030311,3,away,WIN,REG,Alain Vigneault,5,7,22,6,7,3,51.4,14,5
2013030311,8,home,LOSS,REG,Michel Therrien,2,5,24,24,3,0,48.6,16,5
2013030312,3,away,WIN,REG,Alain Vigneault,3,7,35,12,3,1,45.8,14,2
2013030312,8,home,LOSS,REG,Michel Therrien,1,10,31,10,4,0,54.2,11,2
2013030313,8,away,WIN,OT,Michel Therrien,3,6,27,9,2,0,50,13,6
2013030313,3,home,LOSS,OT,Alain Vigneault,2,9,26,19,2,0,50,11,10
2013030314,8,away,LOSS,OT,Michel Therrien,2,7,18,8,8,1,39.2,10,7
2013030314,3,home,WIN,OT,Alain Vigneault,3,7,23,18,3,0,60.8,13,8
2013030315,3,away,LOSS,REG,Alain Vigneault,2,6,27,24,7,1,47.8,10,3
2013030315,8,home,WIN,REG,Michel Therrien,5,7,29,37,4,1,52.2,10,5
2013030316,8,away,LOSS,REG,Michel Therrien,0,4,19,8,2,0,60.7,8,5
2013030316,3,home,WIN,REG,Alain Vigneault,1,8,23,4,4,0,39.3,11,10
2013030231,30,away,LOSS,REG,Mike Yeo,2,8,37,8,3,0,44.8,8,3
2013030231,16,home,WIN,REG,Joel Quenneville,3,5,24,6,4,2,55.2,9,2
2013030232,30,away,LOSS,REG,Mike Yeo,1,4,32,4,1,0,50.9,5,4
2013030232,16,home,WIN,REG,Joel Quenneville,2,5,23,2,2,0,49.1,8,4
2013030233,16,away,LOSS,REG,Joel Quenneville,0,4,8,8,2,0,46.6,6,8
2013030233,30,home,WIN,REG,Mike Yeo,2,4,22,4,4,1,53.4,7,7
2013030234,16,away,TIE,REG,Joel Quenneville,2,5,7,10,2,0,42.4,4,4
2013030234,30,home,TIE,REG,Mike Yeo,2,7,22,4,5,1,57.6,6,15
2013030235,30,away,LOSS,REG,Mike Yeo,1,7,48,6,1,0,43.3,7,6
2013030235,16,home,WIN,REG,Joel Quenneville,2,7,31,4,2,1,56.7,11,5
2013030236,16,away,WIN,OT,Joel Quenneville,2,6,12,6,1,0,41.8,5,6
2013030236,30,home,LOSS,OT,Mike Yeo,1,8,20,2,3,0,58.2,9,9
2013030221,3,away,WIN,OT,Alain Vigneault,3,6,26,8,4,0,52.2,4,1
2013030221,5,home,LOSS,OT,Dan Bylsma,2,9,23,8,4,0,47.8,11,5
2013030222,3,away,LOSS,REG,Alain Vigneault,0,5,32,10,4,0,47,3,3
2013030222,5,home,WIN,REG,Dan Bylsma,3,8,35,12,3,1,53,8,7
2013030223,5,away,WIN,REG,Dan Bylsma,2,3,16,10,1,0,55.9,8,9
2013030223,3,home,LOSS,REG,Alain Vigneault,0,8,32,2,5,0,44.1,20,11
2013030224,5,away,TIE,REG,Dan Bylsma,2,6,29,4,3,0,63.3,8,7
2013030224,3,home,TIE,REG,Alain Vigneault,2,3,28,6,2,0,36.7,25,9
2013030225,3,away,WIN,REG,Alain Vigneault,3,8,28,14,3,2,40.3,8,3
2013030225,5,home,LOSS,REG,Dan Bylsma,1,8,18,12,4,0,59.7,8,4
2013030226,5,away,LOSS,REG,Dan Bylsma,1,9,20,26,4,0,57.4,13,10
2013030226,3,home,WIN,REG,Alain Vigneault,3,7,31,12,6,0,42.6,16,12
2013030227,3,away,WIN,REG,Alain Vigneault,2,5,33,4,2,1,44.9,1,5
2013030227,5,home,LOSS,REG,Dan Bylsma,1,9,27,6,1,0,55.1,10,5
2013030411,3,away,LOSS,OT,Alain Vigneault,2,6,33,10,3,0,49.1,10,1
2013030411,26,home,WIN,OT,Darryl Sutter,3,10,45,8,4,0,50.9,18,6
2013030412,3,away,LOSS,OT,Alain Vigneault,2,9,51,8,5,1,49.1,15,4
2013030412,26,home,WIN,OT,Darryl Sutter,3,11,50,10,4,1,50.9,33,3
2013030413,26,away,WIN,REG,Darryl Sutter,3,3,18,12,4,1,52.1,7,6
2013030413,3,home,LOSS,REG,Alain Vigneault,0,8,25,8,6,0,47.9,11,8
2013030414,26,away,LOSS,REG,Darryl Sutter,1,10,27,8,2,0,63.1,5,7
2013030414,3,home,WIN,REG,Alain Vigneault,2,4,32,6,3,0,36.9,10,8
2013030415,3,away,LOSS,OT,Alain Vigneault,2,7,42,8,5,1,49.5,15,4
2013030415,26,home,WIN,OT,Darryl Sutter,3,12,44,10,4,1,50.5,25,9
2013030141,4,away,LOSS,REG,Craig Berube,1,3,37,14,1,0,46.9,4,8
2013030141,3,home,WIN,REG,Alain Vigneault,2,9,32,4,6,2,53.1,16,10
2013030142,4,away,TIE,REG,Craig Berube,2,6,33,18,3,2,45.6,5,5
2013030142,3,home,TIE,REG,Alain Vigneault,2,8,30,12,6,1,54.4,12,8
2013030143,3,away,WIN,REG,Alain Vigneault,2,5,39,12,4,0,45.9,9,6
2013030143,4,home,LOSS,REG,Craig Berube,1,8,39,10,5,0,54.1,6,4
2013030144,3,away,LOSS,REG,Alain Vigneault,1,9,33,6,4,0,42.6,4,2
2013030144,4,home,WIN,REG,Craig Berube,2,6,33,10,2,1,57.4,13,2
2013030145,4,away,TIE,REG,Craig Berube,2,6,20,6,5,1,62.7,6,6
2013030145,3,home,TIE,REG,Alain Vigneault,2,5,25,10,3,0,37.3,4,11
2013030146,3,away,LOSS,REG,Alain Vigneault,2,9,30,13,5,0,53.2,11,8
2013030146,4,home,WIN,REG,Craig Berube,3,7,37,27,3,2,46.8,17,8
2013030147,4,away,LOSS,REG,Craig Berube,1,6,31,2,2,0,48.5,9,4
2013030147,3,home,WIN,REG,Alain Vigneault,2,8,32,4,1,0,51.5,14,10
2013030131,29,away,WIN,REG,Todd Richards,3,8,48,6,4,1,43.7,2,5
2013030131,5,home,LOSS,REG,Dan Bylsma,2,8,27,8,3,2,56.3,10,5
2013030132,29,away,LOSS,OT,Todd Richards,2,11,51,16,6,2,56.6,3,5
2013030132,5,home,WIN,OT,Dan Bylsma,3,10,28,12,8,1,43.4,13,2
2013030133,5,away,LOSS,REG,Dan Bylsma,2,10,32,8,6,0,43.1,4,5
2013030133,29,home,WIN,REG,Todd Richards,3,5,65,12,4,0,56.9,4,6
2013030134,5,away,WIN,OT,Dan Bylsma,3,6,37,14,4,1,42.6,11,3
2013030134,29,home,LOSS,OT,Todd Richards,2,11,51,10,6,2,57.4,10,5
2013030135,29,away,LOSS,REG,Todd Richards,1,6,37,12,2,1,42.6,2,7
2013030135,5,home,WIN,REG,Dan Bylsma,3,12,34,6,4,1,57.4,8,3
2013030136,5,away,LOSS,REG,Dan Bylsma,2,7,22,10,4,1,49.2,6,7
2013030136,29,home,WIN,REG,Todd Richards,3,6,54,8,5,1,50.8,6,7
2013030181,26,away,LOSS,REG,Darryl Sutter,3,8,69,10,3,0,51.5,6,3
2013030181,28,home,WIN,REG,Todd McLellan,4,8,52,10,3,1,48.5,17,11
2013030182,26,away,LOSS,REG,Darryl Sutter,2,6,47,38,1,0,53.8,9,3
2013030182,28,home,WIN,REG,Todd McLellan,5,10,46,28,6,1,46.2,13,9
2013030183,28,away,LOSS,OT,Todd McLellan,2,10,45,8,4,1,49.3,8,7
2013030183,26,home,WIN,OT,Darryl Sutter,3,7,53,8,4,2,50.7,11,4
2013030184,28,away,LOSS,REG,Todd McLellan,3,9,35,38,4,1,54.4,13,2
2013030184,26,home,WIN,REG,Darryl Sutter,4,7,48,36,5,1,45.6,10,4
2013030185,26,away,WIN,REG,Darryl Sutter,3,10,49,12,4,1,51.9,11,10
2013030185,28,home,LOSS,REG,Todd McLellan,0,7,55,12,5,0,48.1,26,13
2013030186,28,away,LOSS,REG,Todd McLellan,1,6,29,54,4,0,58.9,9,2
2013030186,26,home,WIN,REG,Darryl Sutter,2,7,34,44,4,1,41.1,13,2
2013030187,26,away,WIN,REG,Darryl Sutter,3,7,29,12,3,1,55.8,9,8
2013030187,28,home,LOSS,REG,Todd McLellan,1,10,37,6,6,0,44.2,11,7
2013030111,17,away,WIN,REG,Mike Babcock,1,6,26,2,2,0,54.5,4,5
2013030111,6,home,LOSS,REG,Claude Julien,0,6,34,4,1,0,45.5,7,7
2013030112,17,away,LOSS,REG,Mike Babcock,1,8,29,14,4,0,43.5,4,2
2013030112,6,home,WIN,REG,Claude Julien,2,7,33,14,4,2,56.5,11,8
2013030113,6,away,WIN,REG,Claude Julien,3,8,25,8,3,1,55.4,1,2
2013030113,17,home,LOSS,REG,Mike Babcock,0,5,32,8,3,0,44.6,8,4
2013030114,6,away,WIN,OT,Claude Julien,3,10,40,10,2,1,54.2,1,0
2013030114,17,home,LOSS,OT,Mike Babcock,2,9,54,6,4,1,45.8,8,3
2013030115,17,away,TIE,REG,Mike Babcock,2,8,21,12,7,1,46,4,4
2013030115,6,home,TIE,REG,Claude Julien,2,8,32,14,6,2,54,9,12
2013030121,8,away,WIN,OT,Michel Therrien,3,11,27,6,2,0,41.9,7,7
2013030121,14,home,LOSS,OT,Jon Cooper,2,6,40,6,2,0,58.1,11,6
2013030122,8,away,WIN,REG,Michel Therrien,2,6,16,15,4,1,53.8,10,5
2013030122,14,home,LOSS,REG,Jon Cooper,1,6,24,27,2,1,46.2,10,3
2013030123,14,away,LOSS,REG,Jon Cooper,2,7,40,12,2,1,51.5,12,5
2013030123,8,home,WIN,REG,Michel Therrien,3,7,22,6,5,0,48.5,5,6
2013030124,14,away,WIN,REG,Jon Cooper,3,5,28,4,1,0,45.8,7,4
2013030124,8,home,LOSS,REG,Michel Therrien,2,9,29,2,2,1,54.2,8,2
2013030211,8,away,LOSS,OT,Michel Therrien,2,8,45,6,3,2,42,15,13
2013030211,6,home,WIN,OT,Claude Julien,3,12,56,8,2,0,58,14,3
2013030212,8,away,TIE,REG,Michel Therrien,3,7,31,12,6,2,45.6,8,5
